sample_key,dataset_partition,sample_id,site_token,nominal_level_token,sequence_token,uav_E,uav_N,gps_member,uav_member,coordinate_schema,crs_status,nominal_level_status,uav_crc32,uav_file_size,query_id
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000052,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000052,Chuanmei,100,52,120.33851869444445,30.323750472222223,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000052/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000052/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2684099156,40517,q_000052
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000053,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000053,Chuanmei,100,53,120.33830827777778,30.32375011111111,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000053/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000053/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2532032426,42954,q_000053
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000054,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000054,Chuanmei,100,54,120.33810213888889,30.32374808333333,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000054/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000054/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4153086520,46836,q_000054
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000055,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000055,Chuanmei,100,55,120.33789288888887,30.323747916666665,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000055/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000055/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3013920885,47750,q_000055
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000056,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000056,Chuanmei,100,56,120.33768480555555,30.323746611111112,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000056/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000056/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1683890403,47780,q_000056
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000057,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000057,Chuanmei,100,57,120.33747158333334,30.32374611111111,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000057/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000057/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3655484011,48520,q_000057
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000058,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000058,Chuanmei,100,58,120.33726644444444,30.323744777777776,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000058/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000058/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,778597297,47552,q_000058
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000059,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000059,Chuanmei,100,59,120.33705966666666,30.323744694444443,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000059/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000059/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3410387779,46976,q_000059
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000060,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000060,Chuanmei,100,60,120.33685063888888,30.323744138888888,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000060/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000060/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,927015847,46090,q_000060
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000061,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000061,Chuanmei,100,61,120.3366408888889,30.32374330555556,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000061/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000061/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,895413782,45595,q_000061
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000062,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000062,Chuanmei,100,62,120.33643358333332,30.323742916666667,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000062/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000062/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3525269101,45255,q_000062
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000063,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000063,Chuanmei,100,63,120.3362246388889,30.32374313888889,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000063/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000063/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2035246265,45628,q_000063
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000064,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000064,Chuanmei,100,64,120.33601813888887,30.323742916666667,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000064/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000064/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,831682950,46965,q_000064
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000065,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000065,Chuanmei,100,65,120.33580891666666,30.323740416666663,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000065/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000065/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3829193278,47964,q_000065
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000066,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000066,Chuanmei,100,66,120.3355993888889,30.323740277777777,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000066/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000066/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1159282733,48723,q_000066
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000067,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000067,Chuanmei,100,67,120.3353908888889,30.323740166666667,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000067/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000067/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2743756311,48918,q_000067
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000068,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000068,Chuanmei,100,68,120.33537491666668,30.323561833333333,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000068/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000068/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1164279098,47641,q_000068
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000069,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000069,Chuanmei,100,69,120.33558191666668,30.32356088888889,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000069/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000069/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3171159151,48318,q_000069
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000070,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000070,Chuanmei,100,70,120.33578980555556,30.32356252777777,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000070/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000070/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3897381983,47172,q_000070
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000071,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000071,Chuanmei,100,71,120.33599761111113,30.323566083333333,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000071/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000071/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1048518632,45125,q_000071
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000072,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000072,Chuanmei,100,72,120.33620519444445,30.32356758333333,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000072/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000072/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1660657678,43189,q_000072
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000073,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000073,Chuanmei,100,73,120.33641252777778,30.32357005555556,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000073/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000073/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3472646464,42751,q_000073
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000074,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000074,Chuanmei,100,74,120.33662186111113,30.32357258333333,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000074/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000074/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1102544917,42380,q_000074
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000075,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000075,Chuanmei,100,75,120.3368323888889,30.32357455555556,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000075/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000075/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1183456376,43683,q_000075
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000076,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000076,Chuanmei,100,76,120.33704091666668,30.32357641666667,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000076/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000076/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3903799305,45164,q_000076
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000077,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000077,Chuanmei,100,77,120.33724875,30.323577694444445,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000077/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000077/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,470199348,46573,q_000077
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000078,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000078,Chuanmei,100,78,120.33745591666668,30.323579166666665,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000078/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000078/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2480136736,47512,q_000078
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000079,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000079,Chuanmei,100,79,120.33766344444444,30.323580555555555,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000079/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000079/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4238479544,46723,q_000079
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000080,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000080,Chuanmei,100,80,120.33787113888889,30.323581472222223,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000080/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000080/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,920558152,46940,q_000080
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000081,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000081,Chuanmei,100,81,120.33808105555556,30.323583944444444,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000081/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000081/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2687024361,46898,q_000081
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000082,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000082,Chuanmei,100,82,120.33828633333331,30.323588277777777,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000082/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000082/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1550020636,43446,q_000082
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000083,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000083,Chuanmei,100,83,120.33849902777776,30.32358933333333,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000083/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000083/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1086983847,40827,q_000083
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000084,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000084,Chuanmei,100,84,120.33870636111112,30.323593305555555,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000084/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000084/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4145870869,40174,q_000084
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000085,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000085,Chuanmei,100,85,120.33871525,30.323411916666668,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000085/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000085/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4010457098,42680,q_000085
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000086,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000086,Chuanmei,100,86,120.33851027777776,30.32340705555556,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000086/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000086/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,805055793,42374,q_000086
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000087,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000087,Chuanmei,100,87,120.33830380555555,30.32340505555556,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000087/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000087/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3144303175,44691,q_000087
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000088,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000088,Chuanmei,100,88,120.33809877777776,30.323403166666665,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000088/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000088/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,376804779,47032,q_000088
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000089,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000089,Chuanmei,100,89,120.33789108333332,30.32339955555556,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000089/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000089/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,282926677,47108,q_000089
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000090,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000090,Chuanmei,100,90,120.33768258333332,30.32339483333333,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000090/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000090/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3452657151,47186,q_000090
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000091,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000091,Chuanmei,100,91,120.33747022222222,30.323394277777776,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000091/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000091/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,422593456,48172,q_000091
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000092,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000092,Chuanmei,100,92,120.33726025,30.323395138888888,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000092/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000092/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3603534690,47087,q_000092
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000093,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000093,Chuanmei,100,93,120.33705063888888,30.323392833333333,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000093/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000093/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4016675864,45943,q_000093
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000094,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000094,Chuanmei,100,94,120.33684594444443,30.32339,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000094/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000094/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2164954904,44026,q_000094
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000095,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000095,Chuanmei,100,95,120.33663761111112,30.323385722222223,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000095/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000095/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2227548362,42524,q_000095
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000096,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000096,Chuanmei,100,96,120.33643033333334,30.323383,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000096/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000096/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,313390280,42579,q_000096
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000097,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000097,Chuanmei,100,97,120.33622325,30.32338122222222,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000097/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000097/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1907198947,43137,q_000097
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000098,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000098,Chuanmei,100,98,120.33601672222224,30.32337980555556,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000098/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000098/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,392338442,44866,q_000098
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000099,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000099,Chuanmei,100,99,120.33580208333332,30.32337661111111,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000099/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000099/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4166890448,47373,q_000099
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000100,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000100,Chuanmei,100,100,120.33559522222222,30.32337405555556,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000100/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000100/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1456741109,48306,q_000100
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000101,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000101,Chuanmei,100,101,120.33539122222224,30.3233735,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000101/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000101/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3646699969,49195,q_000101
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000102,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000102,Chuanmei,100,102,120.33539269444444,30.32319288888889,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000102/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000102/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,928387405,47877,q_000102
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000103,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000103,Chuanmei,100,103,120.33559755555557,30.323193611111112,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000103/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000103/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1996254136,46825,q_000103
map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000104,merge_test_700-1800_cr0.95_stride100,Chuanmei_100_000104,Chuanmei,100,104,120.33580427777778,30.32319358333333,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000104/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000104/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,CRS_UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4192203589,45933,q_000104
